Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-05-03__17-43-20,2024-11-27 11:52:51.777,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-43-20.MP4,0.0,28.028,60.894,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,5.539,5.539,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-43-20.MP4,166,166,,,,
EXP-ANV-01-R11__2022-05-03__17-43-20,2024-11-27 11:52:51.777,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-43-20.MP4,0.0,28.028,60.894,29.970,ZG,subadultmale,0.0,present,Not defined,,POINT,31.798,31.798,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-43-20.MP4,953,953,,,,
EXP-ANV-01-R11__2022-05-03__17-46-01,2024-11-27 11:55:42.747,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-46-01.MP4,0.0,5.272,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,1.902,1.902,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-46-01.MP4,57,57,,,,
EXP-ANV-01-R11__2022-05-03__17-46-01,2024-11-27 11:55:42.747,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-46-01.MP4,0.0,5.272,60.861,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,7.174,7.174,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-46-01.MP4,215,215,,,,
EXP-ANV-01-R11__2022-05-03__17-47-26,2024-11-27 11:57:38.817,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-47-26.MP4,0.0,0.000,60.861,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,24.424,24.424,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-47-26.MP4,732,732,,,,
EXP-ANV-01-R11__2022-05-03__17-47-26,2024-11-27 11:57:38.817,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-47-26.MP4,0.0,0.000,60.861,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,24.424,24.424,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-47-26.MP4,732,732,,,,
EXP-ANV-01-R11__2022-05-03__17-47-26,2024-11-27 11:57:38.817,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-47-26.MP4,0.0,0.000,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,24.424,24.424,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-47-26.MP4,732,732,,,,
EXP-ANV-01-R11__2022-05-03__17-53-14,2024-11-27 11:58:50.364,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,0.0,52.052,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,6.406,6.406,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,192,192,,,,
EXP-ANV-01-R11__2022-05-03__17-53-14,2024-11-27 11:58:50.364,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,0.0,52.052,60.861,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,6.907,6.907,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,207,207,,,,
EXP-ANV-01-R11__2022-05-03__17-53-14,2024-11-27 11:58:50.364,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,0.0,52.052,60.861,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,7.474,7.474,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,225,225,,,,
EXP-ANV-01-R11__2022-05-03__17-53-14,2024-11-27 11:58:50.364,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,0.0,52.052,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,50.684,50.684,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,1519,1519,,,,
EXP-ANV-01-R11__2022-05-03__17-53-14,2024-11-27 11:58:50.364,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,0.0,52.052,60.861,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,51.451,51.451,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,1542,1542,,,,
EXP-ANV-01-R11__2022-05-03__17-53-14,2024-11-27 11:58:50.364,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,0.0,52.052,60.861,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,58.458,58.458,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-53-14.MP4,1752,1752,,,,
EXP-ANV-01-R11__2022-05-03__17-55-10,2024-11-27 11:59:56.585,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-55-10.MP4,0.0,6.173,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,20.487,20.487,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-55-10.MP4,614,614,,,,
EXP-ANV-01-R11__2022-05-03__17-55-10,2024-11-27 11:59:56.585,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-55-10.MP4,0.0,6.173,60.894,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,21.722,21.722,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-55-10.MP4,651,651,,,,
EXP-ANV-01-R11__2022-05-03__17-55-10,2024-11-27 11:59:56.585,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-55-10.MP4,0.0,6.173,60.894,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,26.660,26.660,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-55-10.MP4,799,799,,,,
EXP-ANV-01-R11__2022-05-03__17-59-50,2024-11-27 12:00:55.321,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-59-50.MP4,0.0,0.000,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,11.178,11.178,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__17-59-50.MP4,335,335,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,2.703,2.703,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,81,81,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,16.149,16.149,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,484,484,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,JOK,0.0,present,Not defined,,POINT,20.287,20.287,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,611,611,,,carrying howler infant,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,JOK,0.0,scrounge,Not defined,tolerated,POINT,21.555,21.555,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,646,646,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,JOK,0.0,socialattention,Not defined,,POINT,24.424,24.424,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,732,732,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,25.726,25.726,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,771,771,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,52.286,52.286,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,1567,1567,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,JOK,0.0,present,Not defined,,POINT,52.419,52.419,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,1571,1571,,,carrying howler infant,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,JOK,0.0,socialattention,Not defined,,POINT,53.687,53.687,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,1609,1609,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,54.121,54.121,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,1622,1622,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,55.055,55.055,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,1650,1650,,,,
EXP-ANV-01-R11__2022-05-03__18-04-41,2024-11-27 12:03:42.588,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,0.0,52.352,60.861,29.970,ZG,JOK,0.0,scrounge,Not defined,tolerated,POINT,55.055,55.055,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-04-41.MP4,1650,1650,,,,
EXP-ANV-01-R11__2022-05-03__18-08-19,2024-11-27 12:06:09.620,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,0.0,40.974,60.827,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,1.835,1.835,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,55,55,,,,
EXP-ANV-01-R11__2022-05-03__18-08-19,2024-11-27 12:06:09.620,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,0.0,40.974,60.827,29.970,ZG,JOK,0.0,present,Not defined,,POINT,2.302,2.302,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,69,69,,,carrying howler infant,
EXP-ANV-01-R11__2022-05-03__18-08-19,2024-11-27 12:06:09.620,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,0.0,40.974,60.827,29.970,ZG,juvenileunknown,0.0,scrounge,Not defined,tolerated,POINT,41.341,41.341,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,1239,1239,,,,
EXP-ANV-01-R11__2022-05-03__18-08-19,2024-11-27 12:06:09.620,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,0.0,40.974,60.827,29.970,ZG,juvenileunknown,0.0,socialattention,Not defined,,POINT,42.809,42.809,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-08-19.MP4,1283,1283,,,,
EXP-ANV-01-R11__2022-05-03__18-09-55,2024-11-27 12:10:02.581,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-09-55.MP4,0.0,57.224,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,2.069,2.069,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-09-55.MP4,62,62,,,,
EXP-ANV-01-R11__2022-05-03__18-09-55,2024-11-27 12:10:02.581,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-09-55.MP4,0.0,57.224,60.861,29.970,ZG,JOK,0.0,present,Not defined,,POINT,3.303,3.303,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-09-55.MP4,99,99,,,carrying howler infant,
EXP-ANV-01-R11__2022-05-03__18-09-55,2024-11-27 12:10:02.581,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-09-55.MP4,0.0,57.224,60.861,29.970,ZG,JOK,0.0,present,Not defined,,POINT,59.293,59.293,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-09-55.MP4,1777,1777,,,,
EXP-ANV-01-R11__2022-05-03__18-13-12,2024-11-27 12:12:20.850,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,0.0,48.815,60.827,29.970,ZG,JOK,0.0,present,Not defined,,POINT,1.168,1.168,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,38,38,,,with howler infant,
EXP-ANV-01-R11__2022-05-03__18-13-12,2024-11-27 12:12:20.850,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,0.0,48.815,60.827,29.970,ZG,adultmale,0.0,present,Not defined,,POINT,40.974,40.974,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,1228,1228,,,,
EXP-ANV-01-R11__2022-05-03__18-13-12,2024-11-27 12:12:20.850,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,0.0,48.815,60.827,29.970,ZG,JOK,0.0,present,Not defined,,POINT,42.543,42.543,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,1275,1275,,,,
EXP-ANV-01-R11__2022-05-03__18-13-12,2024-11-27 12:12:20.850,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,0.0,48.815,60.827,29.970,ZG,JOK,0.0,socialattention,Not defined,,POINT,49.983,49.983,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-13-12.MP4,1498,1498,,,,
EXP-ANV-01-R11__2022-05-03__18-15-47,2024-11-27 12:14:22.700,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-15-47.MP4,0.0,3.069,60.861,29.970,ZG,JOK,0.0,present,Not defined,,POINT,47.915,47.915,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-15-47.MP4,1439,1439,,,carrying howler infant,
EXP-ANV-01-R11__2022-05-03__18-15-47,2024-11-27 12:14:22.700,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-15-47.MP4,0.0,3.069,60.861,29.970,ZG,JOK,0.0,socialattention,Not defined,,POINT,49.149,49.149,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-15-47.MP4,1473,1473,,,,
EXP-ANV-01-R11__2022-05-03__18-15-47,2024-11-27 12:14:22.700,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-15-47.MP4,0.0,3.069,60.861,29.970,ZG,JOK,0.0,scrounge,Not defined,tolerated,POINT,50.984,50.984,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-03__18-15-47.MP4,1528,1528,,,,
EXP-ANV-01-R11__2022-05-04__07-37-47,2024-11-27 12:15:58.010,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,0.0,25.092,60.861,29.970,ZG,SPT,0.0,present,Not defined,,POINT,21.455,21.455,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,643,643,,,,
EXP-ANV-01-R11__2022-05-04__07-37-47,2024-11-27 12:15:58.010,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,0.0,25.092,60.861,29.970,ZG,SPT,0.0,displace,Not defined,,POINT,22.956,22.956,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,688,688,,,looking at howler infant,
EXP-ANV-01-R11__2022-05-04__07-37-47,2024-11-27 12:15:58.010,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,0.0,25.092,60.861,29.970,ZG,PEA,0.0,present,Not defined,,POINT,33.734,33.734,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,1014,1014,,,inspecting howler infant,
EXP-ANV-01-R11__2022-05-04__07-37-47,2024-11-27 12:15:58.010,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,0.0,25.092,60.861,29.970,ZG,PEA,0.0,scrounge,Not defined,tolerated,POINT,46.547,46.547,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-37-47.MP4,1395,1395,,,,
EXP-ANV-01-R11__2022-05-04__07-54-57,2024-11-27 12:19:05.281,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,0.0,40.541,60.861,29.970,ZG,SPT,0.0,present,Not defined,,POINT,8.375,8.375,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,251,251,,,,
EXP-ANV-01-R11__2022-05-04__07-54-57,2024-11-27 12:19:05.281,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,0.0,40.541,60.861,29.970,ZG,SPT,0.0,displace,Not defined,,POINT,8.976,8.976,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,269,269,,,,
EXP-ANV-01-R11__2022-05-04__07-54-57,2024-11-27 12:19:05.281,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,0.0,40.541,60.861,29.970,ZG,PEA,0.0,present,Not defined,,POINT,12.010,12.010,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,360,360,,,,
EXP-ANV-01-R11__2022-05-04__07-54-57,2024-11-27 12:19:05.281,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,0.0,40.541,60.861,29.970,ZG,PEA,0.0,socialattention,Not defined,,POINT,14.281,14.281,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,428,428,,,,
EXP-ANV-01-R11__2022-05-04__07-54-57,2024-11-27 12:19:05.281,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,0.0,40.541,60.861,29.970,ZG,PEA,0.0,scrounge,Not defined,tolerated,POINT,17.317,17.317,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,519,519,,,,
EXP-ANV-01-R11__2022-05-04__07-54-57,2024-11-27 12:19:05.281,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,0.0,40.541,60.861,29.970,ZG,PEA,0.0,present,Not defined,,POINT,48.916,48.916,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-54-57.MP4,1466,1466,,,,
EXP-ANV-01-R11__2022-05-04__07-57-19,2024-11-27 12:29:27.710,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-57-19.MP4,0.0,33.266,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,9.343,9.343,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-57-19.MP4,280,280,,,,
EXP-ANV-01-R11__2022-05-04__07-57-19,2024-11-27 12:29:27.710,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-57-19.MP4,0.0,33.266,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,42.609,42.609,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-57-19.MP4,1277,1277,,,,
EXP-ANV-01-R11__2022-05-04__07-58-26,2024-11-27 12:31:19.631,,Media file,player #1:Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-58-26.MP4,0.0,54.374,60.861,29.970,ZG,SPT,0.0,present,Not defined,,POINT,5.986,5.986,NA,Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-05-04__07-58-26.MP4,180,180,,,,
