Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,2.152,2.152,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,None,,POINT,2.401,2.401,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,misstrike,Behavior,hammerlost,,,,POINT,3.401,3.401,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,5.653,5.653,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,jump,None,overhead,,POINT,6.654,6.654,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,7.905,7.905,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,crouch,None,overhead,,POINT,9.655,9.655,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,seqend,Sequence info,abandoned,None,None,None,POINT,14.013,14.013,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,seqstart,Sequence info,almendragreen,,,,POINT,19.011,19.011,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,19.516,19.516,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,None,,POINT,21.764,21.764,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,22.514,22.514,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,23.764,23.764,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,seqend,Sequence info,opened,None,None,None,POINT,28.765,28.765,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,seqstart,Sequence info,almendragreen,,,,POINT,56.764,56.764,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,57.013,57.013,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,None,,POINT,58.263,58.263,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,None,,POINT,59.761,59.761,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-30-21,2023-04-19 16:13:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,0.0,59.107,60.860,29.970,MKWC,TOM,0.0,seqend,Sequence info,None,None,None,None,POINT,60.510,60.510,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-30-21.MP4,NA,NA,,,success missed,
EXP-ANV-01-R11__2022-05-14__15-45-24,2023-04-19 16:17:08,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,0.0,11.249,60.830,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,3.154,3.154,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__15-45-24,2023-04-19 16:17:08,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,0.0,11.249,60.830,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,3.654,3.654,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-14__15-45-24,2023-04-19 16:17:08,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,0.0,11.249,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,None,,POINT,4.406,4.406,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__15-45-24,2023-04-19 16:17:08,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,0.0,11.249,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,6.402,6.402,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__15-45-24,2023-04-19 16:17:08,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,0.0,11.249,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,8.155,8.155,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__15-45-24,2023-04-19 16:17:08,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,0.0,11.249,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,None,,POINT,9.654,9.654,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__15-45-24.MP4,NA,NA,,,,
